main start at this time 1665984607.999917
-----------------------------------------before load data 
 Nvidia-smi: 0.30712890625 GB
    Memory Allocated: 0.0  GigaBytes
Max Memory Allocated: 0.0  GigaBytes

#nodes: 2449029
#edges: 123718024
#classes: 47
success----------------------------------------
196571
39255
2164782
# Nodes: 2400608
# Edges: 123718024
# Train: 196571
# Val: 39255
# Test: 2164782
# Classes: 47

in feats:  100
========    -------- the batch size current is  12289
Run 00 | Epoch 00058 | Loss 2.5812 | Train 0.2791 | Val 0.2693 | Test 0.1991
Run 00 | Epoch 00059 | Loss 2.5933 | Train 0.2859 | Val 0.2768 | Test 0.2040
Run 00 | Epoch 00060 | Loss 2.5555 | Train 0.2931 | Val 0.2834 | Test 0.2090
Run 00 | Epoch 00061 | Loss 2.5016 | Train 0.2998 | Val 0.2906 | Test 0.2140
Run 00 | Epoch 00062 | Loss 2.4410 | Train 0.3067 | Val 0.2975 | Test 0.2189
Run 00 | Epoch 00063 | Loss 2.4766 | Train 0.3134 | Val 0.3039 | Test 0.2238
Run 00 | Epoch 00064 | Loss 2.4128 | Train 0.3197 | Val 0.3110 | Test 0.2286
Run 00 | Epoch 00065 | Loss 2.4165 | Train 0.3262 | Val 0.3171 | Test 0.2335
Run 00 | Epoch 00066 | Loss 2.3913 | Train 0.3322 | Val 0.3238 | Test 0.2382
Run 00 | Epoch 00067 | Loss 2.3942 | Train 0.3383 | Val 0.3297 | Test 0.2429
Run 00 | Epoch 00068 | Loss 2.3321 | Train 0.3446 | Val 0.3364 | Test 0.2476
Run 00 | Epoch 00069 | Loss 2.3566 | Train 0.3507 | Val 0.3425 | Test 0.2522
Run 00 | Epoch 00070 | Loss 2.3340 | Train 0.3569 | Val 0.3487 | Test 0.2568
Run 00 | Epoch 00071 | Loss 2.3379 | Train 0.3627 | Val 0.3539 | Test 0.2615
Run 00 | Epoch 00072 | Loss 2.2768 | Train 0.3688 | Val 0.3601 | Test 0.2661
Run 00 | Epoch 00073 | Loss 2.2456 | Train 0.3747 | Val 0.3661 | Test 0.2707
Run 00 | Epoch 00074 | Loss 2.2033 | Train 0.3811 | Val 0.3714 | Test 0.2753
Run 00 | Epoch 00075 | Loss 2.2114 | Train 0.3869 | Val 0.3771 | Test 0.2797
Run 00 | Epoch 00076 | Loss 2.1778 | Train 0.3927 | Val 0.3828 | Test 0.2842
Run 00 | Epoch 00077 | Loss 2.1571 | Train 0.3987 | Val 0.3893 | Test 0.2888
Run 00 | Epoch 00078 | Loss 2.1289 | Train 0.4050 | Val 0.3958 | Test 0.2934
Run 00 | Epoch 00079 | Loss 2.1112 | Train 0.4117 | Val 0.4024 | Test 0.2979
Run 00 | Epoch 00080 | Loss 2.1277 | Train 0.4183 | Val 0.4088 | Test 0.3024
Run 00 | Epoch 00081 | Loss 2.0863 | Train 0.4252 | Val 0.4146 | Test 0.3069
Run 00 | Epoch 00082 | Loss 2.1001 | Train 0.4319 | Val 0.4209 | Test 0.3115
Run 00 | Epoch 00083 | Loss 2.0583 | Train 0.4387 | Val 0.4269 | Test 0.3162
Run 00 | Epoch 00084 | Loss 2.0055 | Train 0.4452 | Val 0.4332 | Test 0.3208
Run 00 | Epoch 00085 | Loss 2.0057 | Train 0.4513 | Val 0.4398 | Test 0.3253
Run 00 | Epoch 00086 | Loss 1.9935 | Train 0.4579 | Val 0.4460 | Test 0.3298
Run 00 | Epoch 00087 | Loss 1.9938 | Train 0.4639 | Val 0.4528 | Test 0.3342
Run 00 | Epoch 00088 | Loss 1.9636 | Train 0.4702 | Val 0.4589 | Test 0.3387
Run 00 | Epoch 00089 | Loss 1.9055 | Train 0.4761 | Val 0.4649 | Test 0.3430
Run 00 | Epoch 00090 | Loss 1.9393 | Train 0.4820 | Val 0.4704 | Test 0.3474
Run 00 | Epoch 00091 | Loss 1.9163 | Train 0.4879 | Val 0.4753 | Test 0.3516
Run 00 | Epoch 00092 | Loss 1.8729 | Train 0.4931 | Val 0.4811 | Test 0.3557
Run 00 | Epoch 00093 | Loss 1.8795 | Train 0.4981 | Val 0.4867 | Test 0.3596
Run 00 | Epoch 00094 | Loss 1.8455 | Train 0.5028 | Val 0.4909 | Test 0.3632
Run 00 | Epoch 00095 | Loss 1.8129 | Train 0.5070 | Val 0.4954 | Test 0.3669
Run 00 | Epoch 00096 | Loss 1.8330 | Train 0.5115 | Val 0.5003 | Test 0.3706
Run 00 | Epoch 00097 | Loss 1.8590 | Train 0.5155 | Val 0.5043 | Test 0.3739
Run 00 | Epoch 00098 | Loss 1.7800 | Train 0.5194 | Val 0.5080 | Test 0.3773
Run 00 | Epoch 00099 | Loss 1.7517 | Train 0.5233 | Val 0.5116 | Test 0.3805
Run 00 | Epoch 00100 | Loss 1.7784 | Train 0.5268 | Val 0.5154 | Test 0.3836
Run 00 | Epoch 00101 | Loss 1.7827 | Train 0.5304 | Val 0.5190 | Test 0.3866
Run 00 | Epoch 00102 | Loss 1.7154 | Train 0.5335 | Val 0.5220 | Test 0.3896
Run 00 | Epoch 00103 | Loss 1.7102 | Train 0.5365 | Val 0.5253 | Test 0.3923
Run 00 | Epoch 00104 | Loss 1.6630 | Train 0.5392 | Val 0.5287 | Test 0.3950
Run 00 | Epoch 00105 | Loss 1.6322 | Train 0.5424 | Val 0.5324 | Test 0.3977
Run 00 | Epoch 00106 | Loss 1.6764 | Train 0.5451 | Val 0.5353 | Test 0.4001
Run 00 | Epoch 00107 | Loss 1.6440 | Train 0.5477 | Val 0.5380 | Test 0.4025
Run 00 | Epoch 00108 | Loss 1.6409 | Train 0.5504 | Val 0.5409 | Test 0.4049
Run 00 | Epoch 00109 | Loss 1.6440 | Train 0.5528 | Val 0.5431 | Test 0.4071
Run 00 | Epoch 00110 | Loss 1.6078 | Train 0.5555 | Val 0.5462 | Test 0.4095
Run 00 | Epoch 00111 | Loss 1.6058 | Train 0.5580 | Val 0.5488 | Test 0.4116
Run 00 | Epoch 00112 | Loss 1.5916 | Train 0.5606 | Val 0.5511 | Test 0.4137
Run 00 | Epoch 00113 | Loss 1.5680 | Train 0.5630 | Val 0.5534 | Test 0.4157
Run 00 | Epoch 00114 | Loss 1.5363 | Train 0.5653 | Val 0.5561 | Test 0.4177
Run 00 | Epoch 00115 | Loss 1.5492 | Train 0.5677 | Val 0.5587 | Test 0.4197
Run 00 | Epoch 00116 | Loss 1.5138 | Train 0.5699 | Val 0.5611 | Test 0.4215
Run 00 | Epoch 00117 | Loss 1.5446 | Train 0.5723 | Val 0.5637 | Test 0.4235
Run 00 | Epoch 00118 | Loss 1.4906 | Train 0.5744 | Val 0.5657 | Test 0.4254
Run 00 | Epoch 00119 | Loss 1.4573 | Train 0.5766 | Val 0.5679 | Test 0.4274
Run 00 | Epoch 00120 | Loss 1.4668 | Train 0.5788 | Val 0.5701 | Test 0.4291
Run 00 | Epoch 00121 | Loss 1.4611 | Train 0.5808 | Val 0.5725 | Test 0.4308
Run 00 | Epoch 00122 | Loss 1.4495 | Train 0.5831 | Val 0.5747 | Test 0.4326
Run 00 | Epoch 00123 | Loss 1.4900 | Train 0.5849 | Val 0.5771 | Test 0.4343
Run 00 | Epoch 00124 | Loss 1.4402 | Train 0.5869 | Val 0.5793 | Test 0.4360
Run 00 | Epoch 00125 | Loss 1.4372 | Train 0.5888 | Val 0.5809 | Test 0.4377
Run 00 | Epoch 00126 | Loss 1.4449 | Train 0.5909 | Val 0.5836 | Test 0.4394
Run 00 | Epoch 00127 | Loss 1.3818 | Train 0.5927 | Val 0.5857 | Test 0.4410
Run 00 | Epoch 00128 | Loss 1.3704 | Train 0.5947 | Val 0.5874 | Test 0.4426
Run 00 | Epoch 00129 | Loss 1.3899 | Train 0.5966 | Val 0.5890 | Test 0.4442
Run 00 | Epoch 00130 | Loss 1.3522 | Train 0.5984 | Val 0.5908 | Test 0.4458
Run 00 | Epoch 00131 | Loss 1.3791 | Train 0.6004 | Val 0.5924 | Test 0.4473
Run 00 | Epoch 00132 | Loss 1.3580 | Train 0.6022 | Val 0.5942 | Test 0.4489
Run 00 | Epoch 00133 | Loss 1.2972 | Train 0.6038 | Val 0.5956 | Test 0.4504
Run 00 | Epoch 00134 | Loss 1.3472 | Train 0.6058 | Val 0.5979 | Test 0.4519
Run 00 | Epoch 00135 | Loss 1.2956 | Train 0.6073 | Val 0.5995 | Test 0.4532
Run 00 | Epoch 00136 | Loss 1.2935 | Train 0.6089 | Val 0.6010 | Test 0.4546
Run 00 | Epoch 00137 | Loss 1.2982 | Train 0.6105 | Val 0.6029 | Test 0.4561
Run 00 | Epoch 00138 | Loss 1.2682 | Train 0.6125 | Val 0.6043 | Test 0.4576
Run 00 | Epoch 00139 | Loss 1.2695 | Train 0.6141 | Val 0.6060 | Test 0.4591
Run 00 | Epoch 00140 | Loss 1.2819 | Train 0.6158 | Val 0.6081 | Test 0.4604
Run 00 | Epoch 00141 | Loss 1.2584 | Train 0.6173 | Val 0.6094 | Test 0.4617
Run 00 | Epoch 00142 | Loss 1.2658 | Train 0.6187 | Val 0.6111 | Test 0.4630
Run 00 | Epoch 00143 | Loss 1.2141 | Train 0.6202 | Val 0.6126 | Test 0.4642
Run 00 | Epoch 00144 | Loss 1.1980 | Train 0.6219 | Val 0.6136 | Test 0.4656
Run 00 | Epoch 00145 | Loss 1.1981 | Train 0.6233 | Val 0.6153 | Test 0.4669
Run 00 | Epoch 00146 | Loss 1.1959 | Train 0.6246 | Val 0.6168 | Test 0.4682
Run 00 | Epoch 00147 | Loss 1.2192 | Train 0.6261 | Val 0.6181 | Test 0.4695
Run 00 | Epoch 00148 | Loss 1.2039 | Train 0.6275 | Val 0.6199 | Test 0.4708
Run 00 | Epoch 00149 | Loss 1.1922 | Train 0.6289 | Val 0.6212 | Test 0.4721
Run 00 | Epoch 00150 | Loss 1.1826 | Train 0.6302 | Val 0.6226 | Test 0.4733
Run 00 | Epoch 00151 | Loss 1.1698 | Train 0.6318 | Val 0.6237 | Test 0.4745
Run 00 | Epoch 00152 | Loss 1.1408 | Train 0.6332 | Val 0.6250 | Test 0.4757
Run 00 | Epoch 00153 | Loss 1.1161 | Train 0.6347 | Val 0.6267 | Test 0.4769
Run 00 | Epoch 00154 | Loss 1.1444 | Train 0.6359 | Val 0.6286 | Test 0.4781
Run 00 | Epoch 00155 | Loss 1.1033 | Train 0.6369 | Val 0.6297 | Test 0.4792
Run 00 | Epoch 00156 | Loss 1.1037 | Train 0.6383 | Val 0.6306 | Test 0.4804
Run 00 | Epoch 00157 | Loss 1.1287 | Train 0.6398 | Val 0.6320 | Test 0.4817
Run 00 | Epoch 00158 | Loss 1.1174 | Train 0.6413 | Val 0.6332 | Test 0.4829
Run 00 | Epoch 00159 | Loss 1.1458 | Train 0.6424 | Val 0.6345 | Test 0.4840
Run 00 | Epoch 00160 | Loss 1.1320 | Train 0.6438 | Val 0.6361 | Test 0.4851
Run 00 | Epoch 00161 | Loss 1.0786 | Train 0.6449 | Val 0.6374 | Test 0.4861
Run 00 | Epoch 00162 | Loss 1.0824 | Train 0.6463 | Val 0.6389 | Test 0.4873
Run 00 | Epoch 00163 | Loss 1.0725 | Train 0.6475 | Val 0.6404 | Test 0.4885
Run 00 | Epoch 00164 | Loss 1.0540 | Train 0.6487 | Val 0.6423 | Test 0.4896
Run 00 | Epoch 00165 | Loss 1.0617 | Train 0.6502 | Val 0.6435 | Test 0.4908
Run 00 | Epoch 00166 | Loss 1.0707 | Train 0.6518 | Val 0.6444 | Test 0.4920
Run 00 | Epoch 00167 | Loss 1.0698 | Train 0.6528 | Val 0.6454 | Test 0.4930
Run 00 | Epoch 00168 | Loss 1.0405 | Train 0.6540 | Val 0.6466 | Test 0.4941
Run 00 | Epoch 00169 | Loss 1.0243 | Train 0.6553 | Val 0.6482 | Test 0.4951
Run 00 | Epoch 00170 | Loss 1.0528 | Train 0.6563 | Val 0.6498 | Test 0.4963
Run 00 | Epoch 00171 | Loss 1.0083 | Train 0.6575 | Val 0.6508 | Test 0.4973
Run 00 | Epoch 00172 | Loss 1.0163 | Train 0.6587 | Val 0.6518 | Test 0.4983
Run 00 | Epoch 00173 | Loss 1.0268 | Train 0.6600 | Val 0.6533 | Test 0.4993
Run 00 | Epoch 00174 | Loss 0.9877 | Train 0.6610 | Val 0.6542 | Test 0.5002
Run 00 | Epoch 00175 | Loss 0.9989 | Train 0.6622 | Val 0.6553 | Test 0.5011
Run 00 | Epoch 00176 | Loss 0.9894 | Train 0.6631 | Val 0.6561 | Test 0.5020
Run 00 | Epoch 00177 | Loss 0.9959 | Train 0.6642 | Val 0.6569 | Test 0.5029
Run 00 | Epoch 00178 | Loss 0.9826 | Train 0.6654 | Val 0.6579 | Test 0.5039
Run 00 | Epoch 00179 | Loss 0.9865 | Train 0.6666 | Val 0.6585 | Test 0.5048
Run 00 | Epoch 00180 | Loss 0.9491 | Train 0.6676 | Val 0.6595 | Test 0.5057
Run 00 | Epoch 00181 | Loss 0.9965 | Train 0.6687 | Val 0.6604 | Test 0.5066
Run 00 | Epoch 00182 | Loss 0.9723 | Train 0.6698 | Val 0.6613 | Test 0.5074
Run 00 | Epoch 00183 | Loss 0.9762 | Train 0.6705 | Val 0.6624 | Test 0.5083
Run 00 | Epoch 00184 | Loss 0.9462 | Train 0.6717 | Val 0.6637 | Test 0.5091
Run 00 | Epoch 00185 | Loss 0.9405 | Train 0.6725 | Val 0.6650 | Test 0.5099
Run 00 | Epoch 00186 | Loss 0.9606 | Train 0.6736 | Val 0.6658 | Test 0.5107
Run 00 | Epoch 00187 | Loss 0.9115 | Train 0.6745 | Val 0.6669 | Test 0.5116
Run 00 | Epoch 00188 | Loss 0.9500 | Train 0.6754 | Val 0.6679 | Test 0.5124
Run 00 | Epoch 00189 | Loss 0.9352 | Train 0.6766 | Val 0.6690 | Test 0.5133
Run 00 | Epoch 00190 | Loss 0.9468 | Train 0.6774 | Val 0.6698 | Test 0.5139
Run 00 | Epoch 00191 | Loss 0.9029 | Train 0.6783 | Val 0.6714 | Test 0.5147
Run 00 | Epoch 00192 | Loss 0.9081 | Train 0.6791 | Val 0.6719 | Test 0.5154
Run 00 | Epoch 00193 | Loss 0.9283 | Train 0.6797 | Val 0.6725 | Test 0.5160
Run 00 | Epoch 00194 | Loss 0.9091 | Train 0.6806 | Val 0.6734 | Test 0.5168
Run 00 | Epoch 00195 | Loss 0.9292 | Train 0.6815 | Val 0.6743 | Test 0.5176
Run 00 | Epoch 00196 | Loss 0.9116 | Train 0.6826 | Val 0.6751 | Test 0.5184
Run 00 | Epoch 00197 | Loss 0.9067 | Train 0.6835 | Val 0.6764 | Test 0.5192
Run 00 | Epoch 00198 | Loss 0.8859 | Train 0.6843 | Val 0.6774 | Test 0.5199
Run 00 | Epoch 00199 | Loss 0.8763 | Train 0.6852 | Val 0.6783 | Test 0.5206
Run 00 | Epoch 00200 | Loss 0.9001 | Train 0.6861 | Val 0.6790 | Test 0.5213
Run 00 | Epoch 00201 | Loss 0.8811 | Train 0.6870 | Val 0.6796 | Test 0.5219
Run 00 | Epoch 00202 | Loss 0.8810 | Train 0.6877 | Val 0.6802 | Test 0.5227
Run 00 | Epoch 00203 | Loss 0.8804 | Train 0.6885 | Val 0.6806 | Test 0.5235
Run 00 | Epoch 00204 | Loss 0.8815 | Train 0.6892 | Val 0.6816 | Test 0.5240
Run 00 | Epoch 00205 | Loss 0.8694 | Train 0.6898 | Val 0.6822 | Test 0.5247
